,,REPORTE COTIZACIONES,,,,01/12/2016 - 02/12/2019,,
Instrumento,Fecha,,Precio,Var %,Var Anual %,,TIR %,Mod. Duration (años)
mcx,17/05/2017,,"1994,35","0,07","-10,74",,,
mcx,16/05/2017,,"1992,94","-0,51","-10,28",,,
mcx,15/05/2017,,"2003,12","0,43","-10,67",,,
mcx,12/05/2017,,"1994,58","-0,40","-10,31",,,
mcx,11/05/2017,,"2002,54","-1,27","-9,16",,,
mcx,10/05/2017,,"2028,21","1,29","-10,32",,,
mcx,05/05/2017,,"2002,41","0,18","-10,47",,,
mcx,04/05/2017,,"1998,87","0,26","-10,71",,,
mcx,03/05/2017,,"1993,66","-1,64","-9,22",,,
mcx,02/05/2017,,"2026,85","0,50","-9,67",,,
mcx,28/04/2017,,"2016,71","0,25","-9,90",,,
mcx,27/04/2017,,"2011,67","-0,75","-9,22",,,
mcx,26/04/2017,,"2026,92","1,43","-10,49",,,
mcx,25/04/2017,,"1998,41","0,95","-11,34",,,
mcx,24/04/2017,,"1979,57","1,79","-12,90",,,
mcx,21/04/2017,,"1944,72","0,65","-13,46",,,
mcx,20/04/2017,,"1932,17","0,82","-14,16",,,
mcx,19/04/2017,,"1916,50","-0,20","-13,99",,,
mcx,18/04/2017,,"1920,29","-1,15","-12,99",,,
mcx,17/04/2017,,"1942,72","1,38","-14,17",,,
mcx,14/04/2017,,"1916,29","-1,46","-12,90",,,
mcx,13/04/2017,,"1944,70","-0,16","-12,76",,,
mcx,12/04/2017,,"1947,88","-1,52","-11,41",,,
mcx,11/04/2017,,"1977,95","0,34","-11,71",,,
mcx,10/04/2017,,"1971,23","-2,43","-9,52",,,
mcx,07/04/2017,,"2020,23","-1,68","-7,97",,,
mcx,06/04/2017,,"2054,69","-0,08","-7,90",,,
mcx,05/04/2017,,"2056,32","1,51","-9,27",,,
mcx,04/04/2017,,"2025,69","0,85","-10,04",,,
mcx,03/04/2017,,"2008,61","0,64","-10,61",,,
mcx,31/03/2017,,"1995,90","-1,28","-9,44",,,
mcx,30/03/2017,,"2021,88","-0,09","-9,36",,,
mcx,29/03/2017,,"2023,71","-0,43","-8,97",,,
mcx,28/03/2017,,"2032,54","0,96","-9,83",,,
mcx,27/03/2017,,"2013,16","-1,30","-8,64",,,
mcx,24/03/2017,,"2039,77","-0,55","-8,14",,,
mcx,23/03/2017,,"2051,04","-0,51","-7,67",,,
mcx,22/03/2017,,"2061,53","0,66","-8,27",,,
mcx,21/03/2017,,"2048,07","0,26","-8,51",,,
mcx,20/03/2017,,"2042,72","0,28","-8,77",,,
mcx,17/03/2017,,"2036,96","1,12","-9,78",,,
mcx,16/03/2017,,"2014,37","1,09","-10,76",,,
mcx,15/03/2017,,"1992,59","-0,43","-10,37",,,
mcx,14/03/2017,,"2001,25","0,06","-10,42",,,
mcx,13/03/2017,,"2000,14","1,33","-11,59",,,
mcx,10/03/2017,,"1973,96","-0,01","-11,58",,,
mcx,06/03/2017,,"2047,42","-0,46","-7,88",,,
mcx,03/03/2017,,"2056,89","0,39","-8,23",,,
mcx,02/03/2017,,"2049,00","-0,53","-7,74",,,
mcx,01/03/2017,,"2059,87","1,18","-8,82",,,
mcx,28/02/2017,,"2035,77","-1,01","-7,89",,,
mcx,27/02/2017,,"2056,46","-1,75","-6,25",,,
mcx,24/02/2017,,"2093,09","-0,63","-5,66",,,
mcx,22/02/2017,,"2106,30","-1,01","-4,70",,,
mcx,21/02/2017,,"2127,72","0,41","-5,09",,,
mcx,20/02/2017,,"2119,09","-0,43","-4,68",,,
mcx,17/02/2017,,"2128,21","-0,94","-3,77",,,
mcx,16/02/2017,,"2148,48","0,53","-4,28",,,
mcx,15/02/2017,,"2137,08","-0,21","-4,09",,,
mcx,14/02/2017,,"2141,50","0,00","-3,19",,,
mcx,13/02/2017,,"2161,49","-0,03","-3,16",,,
mcx,10/02/2017,,"2162,19","-0,54","-2,63",,,
mcx,09/02/2017,,"2173,98","-0,71","-1,93",,,
mcx,08/02/2017,,"2189,61","-1,31","-0,62",,,
mcx,07/02/2017,,"2218,77","0,37","-0,99",,,
mcx,06/02/2017,,"2210,51","-0,72","-0,27",,,
mcx,03/02/2017,,"2226,61","0,41","-0,68",,,
